0:00:00.367213,0,None
0:00:00.864255,1,None
0:00:01.092849,2,699651
0:00:01.290709,3,229084
0:00:01.471688,4,188607
0:00:01.663057,5,189511
0:00:01.862603,6,193158
0:00:02.049355,7,196033
0:00:02.214445,8,186868
0:00:02.366987,9,167938
0:00:02.495783,10,148510
0:00:02.630008,11,135070
0:00:02.770331,12,130911
0:00:02.898097,13,132470
0:00:03.039984,14,134701
0:00:03.174610,15,137024
0:00:03.299284,16,137526
0:00:03.414498,17,125045
0:00:03.516958,18,113806
0:00:03.626169,19,108048
0:00:03.741461,20,107657
0:00:03.844065,21,109364
0:00:03.959031,22,111147
0:00:04.081586,23,112908
0:00:04.184019,24,113873
0:00:04.286941,25,106910
0:00:04.377133,26,99925
0:00:04.473793,27,94595
0:00:04.563951,28,91390
0:00:04.654840,29,90521
0:00:04.745510,30,91660
0:00:04.844622,31,93066
0:00:04.934845,32,94535
0:00:05.026226,33,95995
0:00:05.129073,34,96457
0:00:05.212926,35,91893
0:00:05.295474,36,87430
0:00:05.374620,37,84380
0:00:05.466309,38,83236
0:00:05.542472,39,84135
0:00:05.639700,40,85440
0:00:05.718595,41,86790
0:00:05.810111,42,88166
0:00:05.898498,43,89505
0:00:05.988548,44,88475
0:00:06.062006,45,84195
0:00:06.144745,46,81216
0:00:06.223297,47,78916
0:00:06.297371,48,77894
0:00:06.375477,49,78570
0:00:06.466624,50,79745
0:00:06.545504,51,80951
0:00:06.623204,52,82170
0:00:06.716722,53,83407
0:00:06.797082,54,83998
0:00:06.865429,55,81174
0:00:06.941542,56,78210
0:00:07.030186,57,76367
0:00:07.101978,58,75925
0:00:07.173576,59,76875
0:00:07.252985,60,78070
0:00:07.337092,61,79265
0:00:07.421035,62,80500
0:00:07.504851,63,81721
0:00:07.580856,64,82755
0:00:07.665579,65,80932
0:00:07.740480,66,78231
0:00:07.807607,67,76228
0:00:07.881718,68,74888
0:00:07.968974,69,74827
0:00:08.037084,70,75880
0:00:08.116439,71,77020
0:00:08.202816,72,78216
0:00:08.282214,73,79398
0:00:08.360968,74,80590
0:00:08.435833,75,80579
0:00:08.510397,76,77748
0:00:08.589202,77,75456
0:00:08.655808,78,73990
0:00:08.730693,79,73900
0:00:08.816875,80,74901
0:00:08.883486,81,76020
0:00:08.962346,82,77175
0:00:09.042925,83,78356
0:00:09.130749,84,79549
0:00:09.197428,85,79815
0:00:09.276640,86,76890
0:00:09.355744,87,74657
0:00:09.429696,88,73119
0:00:09.496411,89,72425
0:00:09.575461,90,73127
0:00:09.641943,91,74226
0:00:09.721211,92,75340
0:00:09.795377,93,76473
0:00:09.874445,94,77630
0:00:09.953471,95,78740
0:00:10.033527,96,77756
0:00:10.108142,97,75095
0:00:10.174700,98,73355
0:00:10.254550,99,72557
0:00:10.321078,100,73218
0:00:10.395118,101,74316
0:00:10.474463,102,75439
0:00:10.554498,103,76606
0:00:10.636668,104,77790
0:00:10.710800,105,78965
0:00:10.789660,106,78416
0:00:10.856342,107,75414
0:00:10.935385,108,73562
0:00:11.009061,109,72239
0:00:11.072457,110,71790
0:00:11.151726,111,72580
0:00:11.230492,112,73685
0:00:11.304381,113,74802
0:00:11.382956,114,75946
0:00:11.462015,115,77073
0:00:11.528547,116,78031
0:00:11.602313,117,76500
0:00:11.680647,118,73989
0:00:11.747048,119,72466
0:00:11.826131,120,71995
0:00:11.899986,121,72760
0:00:11.979373,122,73873
0:00:12.047420,123,74993
0:00:12.127905,124,76142
0:00:12.201797,125,77283
0:00:12.280826,126,78430
0:00:12.355667,127,78245
0:00:12.434563,128,75497
0:00:12.508495,129,73610
0:00:12.574558,130,72169
0:00:12.653425,131,71635
0:00:12.719782,132,72412
0:00:12.793700,133,73498
0:00:12.872368,134,74626
0:00:12.951318,135,75766
0:00:13.031161,136,76906
0:00:13.110372,137,78016
0:00:13.184976,138,77647
0:00:13.251360,139,75219
0:00:13.330468,140,73387
0:00:13.396892,141,72322
0:00:13.471380,142,72418
0:00:13.550367,143,73425
0:00:13.618548,144,74535
0:00:13.698332,145,75686
0:00:13.775191,146,76837
0:00:13.855624,147,77973
0:00:13.927710,148,78571
0:00:14.012246,149,76269
0:00:14.081514,150,74275
0:00:14.153125,151,72856
0:00:14.224980,152,72020
0:00:14.299347,153,72350
0:00:14.375675,154,73440
0:00:14.448341,155,74545
0:00:14.520700,156,75696
0:00:14.601917,157,76825
0:00:14.679005,158,77973
0:00:14.759104,159,78339
0:00:14.830925,160,76163
0:00:14.903073,161,73955
0:00:14.979283,162,72621
0:00:15.047648,163,72225
0:00:15.120283,164,73035
0:00:15.192467,165,74145
0:00:15.268981,166,75265
0:00:15.353357,167,76401
0:00:15.425851,168,77541
0:00:15.507118,169,78659
0:00:15.585188,170,77996
0:00:15.654032,171,74944
0:00:15.726104,172,73052
0:00:15.798137,173,71729
0:00:15.867664,174,71497
0:00:15.951891,175,72383
0:00:16.032096,176,73486
0:00:16.091747,177,74610
0:00:16.167978,178,75740
0:00:16.252885,179,76900
0:00:16.325201,180,77795
0:00:16.406546,181,76281
0:00:16.476229,182,73890
0:00:16.550474,183,72325
0:00:16.618374,184,71750
0:00:16.697421,185,72518
0:00:16.763844,186,73620
0:00:16.837580,187,74733
0:00:16.916328,188,75876
0:00:16.995397,189,77019
0:00:17.076917,190,78195
0:00:17.150389,191,78385
0:00:17.229130,192,76091
0:00:17.295660,193,73937
0:00:17.374562,194,72423
0:00:17.438062,195,71791
0:00:17.519461,196,72479
0:00:17.588425,197,73585
0:00:17.669535,198,74698
0:00:17.746757,199,75839
0:00:17.827704,200,76979
0:00:17.896668,201,77975
0:00:17.978296,202,76680
0:00:18.046878,203,74031
0:00:18.120014,204,72275
0:00:18.192073,205,71560
0:00:18.264935,206,72287
0:00:18.341155,207,73368
0:00:18.413289,208,74476
0:00:18.485219,209,75610
0:00:18.569464,210,76755
0:00:18.645676,211,77865
0:00:18.720271,212,77555
0:00:18.795014,213,74755
0:00:18.861132,214,72821
0:00:18.934504,215,71435
0:00:19.000581,216,71071
0:00:19.075519,217,71906
0:00:19.154071,218,72985
0:00:19.228412,219,74073
0:00:19.309263,220,75191
0:00:19.378001,221,76321
0:00:19.459346,222,77462
0:00:19.536173,223,77548
0:00:19.605836,224,75053
0:00:19.674268,225,72948
0:00:19.746515,226,71649
0:00:19.820835,227,71766
0:00:19.897265,228,72805
0:00:19.969297,229,73909
0:00:20.049137,230,74995
0:00:20.121147,231,76121
0:00:20.209869,232,77251
0:00:20.282193,233,78336
0:00:20.354409,234,77108
0:00:20.423192,235,74406
0:00:20.500894,236,72590
0:00:20.570762,237,71276
0:00:20.637263,238,71046
0:00:20.716319,239,71953
0:00:20.790458,240,73029
0:00:20.870101,241,74117
0:00:20.938683,242,75260
0:00:21.023572,243,76410
0:00:21.100086,244,77546
0:00:21.174455,245,77624
0:00:21.246251,246,75321
0:00:21.318291,247,73281
0:00:21.394538,248,72059
0:00:21.456785,249,72120
0:00:21.541562,250,73125
0:00:21.613645,251,74245
0:00:21.690114,252,75376
0:00:21.762234,253,76535
0:00:21.843406,254,77670
0:00:21.924414,255,78607
0:00:22.001719,256,76880
0:00:22.069117,257,74439
0:00:22.137550,258,72777
0:00:22.206497,259,71563
0:00:22.282863,260,71560
0:00:22.364047,261,72595
0:00:22.432771,262,73691
0:00:22.513922,263,74812
0:00:22.594232,264,75940
0:00:22.667426,265,77098
0:00:22.736432,266,77916
0:00:22.817545,267,76475
0:00:22.894245,268,74560
0:00:22.963582,269,73022
0:00:23.034348,270,72333
0:00:23.103255,271,73146
0:00:23.187776,272,74239
0:00:23.264032,273,75346
0:00:23.336486,274,76500
0:00:23.421026,275,77665
0:00:23.492895,276,78760
0:00:23.569309,277,77417
0:00:23.641274,278,74249
0:00:23.713291,279,72485
0:00:23.785725,280,71445
0:00:23.850065,281,71440
0:00:23.931391,282,72432
0:00:24.000635,283,73491
0:00:24.080940,284,74593
0:00:24.159096,285,75703
0:00:24.238064,286,76845
0:00:24.304387,287,77385
0:00:24.387176,288,75340
0:00:24.450238,289,73128
0:00:24.521404,290,71906
0:00:24.595668,291,71941
0:00:24.667228,292,72963
0:00:24.742610,293,74065
0:00:24.826756,294,75186
0:00:24.898604,295,76310
0:00:24.982847,296,77461
0:00:25.055140,297,78226
0:00:25.128193,298,76069
0:00:25.196571,299,73548
0:00:25.278046,300,71927
0:00:25.341838,301,70970
0:00:25.422662,302,71315
0:00:25.489306,303,72382
0:00:25.570035,304,73474
0:00:25.644837,305,74611
0:00:25.711326,306,75734
0:00:25.790080,307,76880
0:00:25.864888,308,77150
0:00:25.938582,309,74691
0:00:26.017480,310,72550
0:00:26.088022,311,71221
0:00:26.162980,312,71213
0:00:26.224059,313,72217
0:00:26.303137,314,73300
0:00:26.381947,315,74421
0:00:26.461690,316,75569
0:00:26.528390,317,76720
0:00:26.614452,318,77765
0:00:26.680765,319,76610
0:00:26.759267,320,74118
0:00:26.825608,321,72543
0:00:26.899330,322,71651
0:00:26.974148,323,71814
0:00:27.041586,324,72850
0:00:27.120375,325,73951
0:00:27.193585,326,75068
0:00:27.272299,327,76192
0:00:27.350962,328,77333
0:00:27.429940,329,77937
0:00:27.503418,330,75961
0:00:27.569764,331,73645
0:00:27.648786,332,71980
0:00:27.715144,333,71315
0:00:27.788563,334,72125
0:00:27.867478,335,73212
0:00:27.946298,336,74299
0:00:28.013167,337,75420
0:00:28.101714,338,76554
0:00:28.168152,339,77683
0:00:28.249188,340,77445
0:00:28.315454,341,74814
0:00:28.388823,342,72895
0:00:28.467656,343,71611
0:00:28.533829,344,71231
0:00:28.613088,345,72006
0:00:28.686818,346,73104
0:00:28.753347,347,74196
0:00:28.831909,348,75325
0:00:28.910422,349,76458
0:00:28.983894,350,77515
0:00:29.065551,351,76616
0:00:29.131189,352,74370
0:00:29.209247,353,72590
